15600.0	216.650	10957.2	295.070
15700.0	216.650	10785.8	295.070
15800.0	216.650	10617.1	295.070
15900.0	216.650	10451.0	295.070
16000.0	216.650	10287.5	295.070
16100.0	216.650	10126.5	295.070
16200.0	216.650	9968.08	295.070
16300.0	216.650	9812.13	295.070
16400.0	216.650	9658.61	295.070
16500.0	216.650	9507.50	295.070
16600.0	216.650	9358.76	295.070
16700.0	216.650	9212.34	295.070
16800.0	216.650	9068.21	295.070
16900.0	216.650	8926.34	295.070
17000.0	216.650	8786.68	295.070
17100.0	216.650	8649.21	295.070
17200.0	216.650	8513.89	295.070
17300.0	216.650	8380.69	295.070
17400.0	216.650	8249.58	295.070
17500.0	216.650	8120.51	295.070
17600.0	216.650	7993.46	295.070
17700.0	216.650	7868.40	295.070
17800.0	216.650	7745.30	295.070
17900.0	216.650	7624.13	295.070
18000.0	216.650	7504.84	295.070
18100.0	216.650	7387.43	295.070
18200.0	216.650	7271.85	295.070
18300.0	216.650	7158.08	295.070
18400.0	216.650	7046.09	295.070
18500.0	216.650	6935.86	295.070
18600.0	216.650	6827.34	295.070
18700.0	216.650	6720.53	295.070
18800.0	216.650	6615.39	295.070
18900.0	216.650	6511.89	295.070
19000.0	216.650	6410.01	295.070
19100.0	216.650	6309.72	295.070
19200.0	216.650	6211.00	295.070
19300.0	216.650	6113.83	295.070
19400.0	216.650	6018.18	295.070
19500.0	216.650	5924.03	295.070
19600.0	216.650	5831.34	295.070
19700.0	216.650	5740.11	295.070
19800.0	216.650	5650.31	295.070
19900.0	216.650	5561.91	295.070
20000.0	216.650	5474.89	295.070
20100.0	216.750	5389.25	295.138
20200.0	216.850	5304.99	295.206
20300.0	216.950	5222.09	295.274
20400.0	217.050	5140.52	295.342
20500.0	217.150	5060.26	295.410
20600.0	217.250	4981.29	295.478
20700.0	217.350	4903.59	295.546
20800.0	217.450	4827.14	295.614
20900.0	217.550	4751.91	295.682
21000.0	217.650	4677.89	295.750
21100.0	217.750	4605.05	295.818
21200.0	217.850	4533.38	295.886
21300.0	217.950	4462.86	295.954
21400.0	218.050	4393.47	296.021
21500.0	218.150	4325.18	296.089
21600.0	218.250	4257.99	296.157
21700.0	218.350	4191.87	296.225
21800.0	218.450	4126.81	296.293
21900.0	218.550	4062.79	296.361
22000.0	218.650	3999.79	296.428
22100.0	218.750	3937.79	296.496
22200.0	218.850	3876.79	296.564
22300.0	218.950	3816.75	296.632
22400.0	219.050	3757.68	296.699
22500.0	219.150	3699.54	296.767
22600.0	219.250	3642.33	296.835
22700.0	219.350	3586.03	296.903
22800.0	219.450	3530.62	296.970
22900.0	219.550	3476.09	297.038
23000.0	219.650	3422.43	297.105
23100.0	219.750	3369.63	297.173
23200.0	219.850	3317.66	297.241
23300.0	219.950	3266.51	297.308
23400.0	220.050	3216.18	297.376
23500.0	220.150	3166.65	297.443
23600.0	220.250	3117.90	297.511
23700.0	220.350	3069.92	297.579
23800.0	220.450	3022.70	297.646
23900.0	220.550	2976.23	297.714
24000.0	220.650	2930.49	297.781
24100.0	220.750	2885.48	297.849
24200.0	220.850	2841.18	297.916
24300.0	220.950	2797.58	297.983
24400.0	221.050	2754.66	298.051
24500.0	221.150	2712.42	298.118
24600.0	221.250	2670.85	298.186
24700.0	221.350	2629.94	298.253
24800.0	221.450	2589.67	298.320
24900.0	221.550	2550.03	298.388
25000.0	221.650	2511.02	298.455
25100.0	221.750	2472.63	298.522
25200.0	221.850	2434.83	298.590
25300.0	221.950	2397.63	298.657
25400.0	222.050	2361.02	298.724
25500.0	222.150	2324.98	298.791
25600.0	222.250	2289.51	298.859
25700.0	222.350	2254.59	298.926
25800.0	222.450	2220.22	298.993
25900.0	222.550	2186.39	299.060
26000.0	222.650	2153.09	299.128
26100.0	222.750	2120.32	299.195
26200.0	222.850	2088.05	299.262
26300.0	222.950	2056.29	299.329
26400.0	223.050	2025.03	299.396
26500.0	223.150	1994.26	299.463
26600.0	223.250	1963.97	299.530
26700.0	223.350	1934.15	299.597
26800.0	223.450	1904.80	299.664
26900.0	223.550	1875.90	299.732
27000.0	223.650	1847.46	299.799
27100.0	223.750	1819.46	299.866
27200.0	223.850	1791.89	299.933
27300.0	223.950	1764.76	300.000
27400.0	224.050	1738.05	300.067
27500.0	224.150	1711.75	300.133
27600.0	224.250	1685.87	300.200
27700.0	224.350	1660.39	300.267
27800.0	224.450	1635.30	300.334
27900.0	224.550	1610.60	300.401
28000.0	224.650	1586.29	300.468
28100.0	224.750	1562.35	300.535
28200.0	224.850	1538.79	300.602
28300.0	224.950	1515.59	300.669
28400.0	225.050	1492.75	300.735
28500.0	225.150	1470.27	300.802
28600.0	225.250	1448.13	300.869
28700.0	225.350	1426.34	300.936
28800.0	225.450	1404.89	301.003
28900.0	225.550	1383.76	301.069
29000.0	225.650	1362.96	301.136
29100.0	225.750	1342.49	301.203
29200.0	225.850	1322.33	301.269
29300.0	225.950	1302.48	301.336
29400.0	226.050	1282.94	301.403
29500.0	226.150	1263.70	301.469
29600.0	226.250	1244.76	301.536
29700.0	226.350	1226.11	301.603
29800.0	226.450	1207.75	301.669
29900.0	226.550	1189.67	301.736
30000.0	226.650	1171.87	301.803
30100.0	226.750	1154.34	301.869
30200.0	226.850	1137.08	301.936
30300.0	226.950	1120.09	302.002
30400.0	227.050	1103.36	302.069
30500.0	227.150	1086.88	302.135
30600.0	227.250	1070.66	302.202
30700.0	227.350	1054.69	302.268
30800.0	227.450	1038.97	302.335
30900.0	227.550	1023.48	302.401
31000.0	227.650	1008.23	302.468
31100.0	227.750	993.218	302.534
31200.0	227.850	978.434	302.600
31300.0	227.950	963.876	302.667
31400.0	228.050	949.541	302.733
31500.0	228.150	935.425	302.800
31600.0	228.250	921.526	302.866
31700.0	228.350	907.838	302.932
31800.0	228.450	894.360	302.999
31900.0	228.550	881.088	303.065
32000.0	228.650	868.019	303.131
32100.0	228.930	855.154	303.317
32200.0	229.210	842.495	303.502
32300.0	229.490	830.038	303.688
32400.0	229.770	817.781	303.873
32500.0	230.050	805.719	304.058
32600.0	230.330	793.849	304.243
32700.0	230.610	782.168	304.428
32800.0	230.890	770.674	304.612
32900.0	231.170	759.361	304.797
33000.0	231.450	748.228	304.982
33100.0	231.730	737.272	305.166
33200.0	232.010	726.489	305.350
33300.0	232.290	715.876	305.535
33400.0	232.570	705.431	305.719
33500.0	232.850	695.150	305.903
33600.0	233.130	685.032	306.086
33700.0	233.410	675.072	306.270
33800.0	233.690	665.269	306.454
33900.0	233.970	655.620	306.637
34000.0	234.250	646.122	306.821
34100.0	234.530	636.773	307.004
34200.0	234.810	627.570	307.187
34300.0	235.090	618.511	307.370
34400.0	235.370	609.593	307.553
34500.0	235.650	600.814	307.736
34600.0	235.930	592.172	307.919
34700.0	236.210	583.664	308.102
34800.0	236.490	575.288	308.284
34900.0	236.770	567.042	308.467
35000.0	237.050	558.924	308.649
35100.0	237.330	550.931	308.831
35200.0	237.610	543.062	309.013
35300.0	237.890	535.314	309.195
35400.0	238.170	527.686	309.377
35500.0	238.450	520.175	309.559
35600.0	238.730	512.780	309.741
35700.0	239.010	505.498	309.922
35800.0	239.290	498.329	310.104
35900.0	239.570	491.269	310.285
36000.0	239.850	484.317	310.467
36100.0	240.130	477.471	310.648
36200.0	240.410	470.730	310.829
36300.0	240.690	464.092	311.010
36400.0	240.970	457.555	311.191
36500.0	241.250	451.118	311.371
36600.0	241.530	444.778	311.552
36700.0	241.810	438.535	311.733
36800.0	242.090	432.386	311.913
36900.0	242.370	426.331	312.093
37000.0	242.650	420.367	312.274
37100.0	242.930	414.494	312.454
37200.0	243.210	408.709	312.634
37300.0	243.490	403.011	312.814
37400.0	243.770	397.399	312.993
37500.0	244.050	391.872	313.173
37600.0	244.330	386.427	313.353
37700.0	244.610	381.065	313.532
37800.0	244.890	375.783	313.712
37900.0	245.170	370.580	313.891
38000.0	245.450	365.455	314.070
38100.0	245.730	360.406	314.249
38200.0	246.010	355.433	314.428
38300.0	246.290	350.534	314.607
38400.0	246.570	345.708	314.786
38500.0	246.850	340.954	314.965
38600.0	247.130	336.270	315.143
38700.0	247.410	331.656	315.322
38800.0	247.690	327.111	315.500
38900.0	247.970	322.632	315.678
39000.0	248.250	318.220	315.856
